ori,state_fips,block_group_geoid,weight_share,geometry_source_type,geometry_source_ref,footprint_note
OR0260300,41,410510102003,0.211027326471595,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410510103031,0.0106095680909395,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410519800001,0.00897599759540832,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670324045,0.000958647705296028,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670324141,4.82058419066603e-05,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670326035,0.011669985712421,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670326062,0.000327725472348787,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670326065,0.000899864267623236,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670326081,0.0784403625383572,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670326082,0.00418615081052668,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670326091,0.0010666073529691,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670328001,1.24124073422269e-05,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
OR0260300,41,410670329013,0.00221245022829401,official_port_property_polygon_system_footprint,"Port of Portland Properties FeatureServer layer 25 GeoJSON query, QA'd against current Port facility/property pages, ArcGIS Map Viewer surface, and Port-hosted overview PDFs.","Union of all polygons in the official Port of Portland Properties layer after geometry repair and overlap dissolution; includes PDX, Hillsboro Airport, Troutdale Airport, Terminals 4-6, air cargo and industrial/business park parcels, Innovation Campus at Terminal 2, Government Island, West Hayden Island, and other named Port assets represented in the official layer; intersected with 2020 Oregon TIGER block groups using EPSG:5070 area shares."
