city_key,city_name,jurisdiction_id,offense,admission_mode,share_admitted_flag,feed_total_candidate_flag,admitted_flag,qa_status,raw_offense_rows,matched_share_rows,match_share,share_sum,share_sum_pass,official_total,preferred_source,quality_tier_preferred,reconciliation_relative_delta,reconciles_within_10pct,share_geography_pass,total_lane_disposition,share_lane_disposition,reconciliation_disposition,validation_source_name,validation_source_url,adjudication,adjudication_note
baton_rouge_la,"Baton Rouge, Louisiana",22:municipal:place:2205000,motor_vehicle_theft,share_only,True,False,True,pass_share_only,2139.0,2137.0,0.9990649836372136,1.0,True,759.0,srs_return_a_annual,sparse,1.818181818181818,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Baton Rouge Police Crime Incidents,https://data.brla.gov/Public-Safety/Baton-Rouge-Police-Crime-Incidents/pbin-pcm7,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
baton_rouge_la,"Baton Rouge, Louisiana",22:municipal:place:2205000,murder,share_only,True,False,True,pass_share_only,145.0,145.0,1.0,1.0,True,72.0,srs_return_a_annual,sparse,1.0138888888888888,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Baton Rouge Police Crime Incidents,https://data.brla.gov/Public-Safety/Baton-Rouge-Police-Crime-Incidents/pbin-pcm7,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
baton_rouge_la,"Baton Rouge, Louisiana",22:municipal:place:2205000,rape,share_only,True,False,True,pass_share_only,1.0,1.0,1.0,1.0,True,26.0,srs_return_a_annual,sparse,0.9615384615384616,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Baton Rouge Police Crime Incidents,https://data.brla.gov/Public-Safety/Baton-Rouge-Police-Crime-Incidents/pbin-pcm7,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
baton_rouge_la,"Baton Rouge, Louisiana",22:municipal:place:2205000,robbery,share_only,True,False,True,pass_share_only,535.0,534.0,0.9981308411214952,1.0,True,100.0,srs_return_a_annual,sparse,4.35,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Baton Rouge Police Crime Incidents,https://data.brla.gov/Public-Safety/Baton-Rouge-Police-Crime-Incidents/pbin-pcm7,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,aggravated_assault,share_only,True,False,True,pass_share_only,2434.0,2425.0,0.996302382908792,1.0,True,3631.0,cius_publication_annual,high,0.3296612503442578,False,True,official_control,admit_share_only,unreconciled_keep_share_only,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,burglary,feed_total_candidate,True,True,True,pass_share_only,3318.0,3310.0,0.997588908981314,1.0,True,3121.0,cius_publication_annual,high,0.0631207946171099,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,larceny,feed_total_candidate,True,True,True,pass_share_only,9492.0,9450.0,0.995575221238938,1.0,True,8777.0,cius_publication_annual,high,0.0814629144354563,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,motor_vehicle_theft,feed_total_candidate,True,True,True,pass_share_only,4291.0,4277.0,0.99673735725938,1.0,True,4159.0,cius_publication_annual,high,0.0317383986535224,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,murder,share_only,True,False,True,pass_share_only,86.0,85.0,0.9883720930232558,1.0,True,109.0,cius_publication_annual,high,0.2110091743119266,False,True,official_control,admit_share_only,unreconciled_keep_share_only,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,rape,feed_total_candidate,True,True,True,pass_share_only,511.0,507.0,0.9921722113502937,1.0,True,511.0,cius_publication_annual,high,0.0,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
cleveland_oh,"Cleveland, Ohio",39:municipal:place:3916000,robbery,feed_total_candidate,True,True,True,pass_share_only,1550.0,1544.0,0.9961290322580644,1.0,True,1412.0,cius_publication_annual,high,0.0977337110481586,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Cleveland Open Data Crime Incidents [2016 to 11/11/25],https://data.clevelandohio.gov/datasets/ClevelandGIS::crime-incidents-2016-to-11-11-25/about,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,aggravated_assault,share_only,True,False,True,pass_share_only,1921.0,1919.0,0.9989588755856325,1.0,True,2600.0,cius_publication_annual,high,0.2611538461538462,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,burglary,feed_total_candidate,True,True,True,pass_share_only,2706.0,2701.0,0.9981522542498152,1.0,True,2604.0,cius_publication_annual,high,0.0391705069124423,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,larceny,share_only,True,False,True,pass_share_only,8339.0,8331.0,0.9990406523563976,1.0,True,10947.0,cius_publication_annual,high,0.2382387868822508,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,motor_vehicle_theft,share_only,True,False,True,pass_share_only,3750.0,3743.0,0.9981333333333332,1.0,True,3399.0,cius_publication_annual,high,0.1032656663724624,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,murder,share_only,True,False,True,pass_share_only,30.0,30.0,1.0,1.0,True,38.0,cius_publication_annual,high,0.2105263157894736,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,rape,rejected,False,False,False,reject,0.0,0.0,,,False,498.0,cius_publication_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
colorado_springs_co,"Colorado Springs, Colorado",08:municipal:place:0816000,robbery,feed_total_candidate,True,True,True,pass_share_only,373.0,373.0,1.0,1.0,True,381.0,cius_publication_annual,high,0.0209973753280839,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,Colorado Springs Police Department Open Data Crime Level Data,https://policedata.coloradosprings.gov/Crime/Crime-Level-Data/bc88-hemr,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,aggravated_assault,rejected,False,False,False,reject,0.0,0.0,,,False,1929.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,burglary,rejected,False,False,False,reject,0.0,0.0,,,False,3703.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,larceny,rejected,False,False,False,reject,0.0,0.0,,,False,15618.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,motor_vehicle_theft,rejected,False,False,False,reject,0.0,0.0,,,False,4969.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,murder,rejected,False,False,False,reject,0.0,0.0,,,False,112.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,rape,rejected,False,False,False,reject,0.0,0.0,,,False,1137.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
columbus_oh,"Columbus, Ohio",39:municipal:place:3918000,robbery,rejected,False,False,False,reject,0.0,0.0,,,False,803.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,LexisNexis Community Crime Map - Columbus Division of Police incidents,https://www.columbus.gov/Services/Public-Safety/Find-a-Police-Report/Find-Reports,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,aggravated_assault,share_only,True,False,True,pass_share_only,2009.0,2008.0,0.9995022399203584,1.0,True,3223.0,srs_return_a_annual,high,0.3766677008997828,False,True,official_control,admit_share_only,unreconciled_keep_share_only,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,burglary,feed_total_candidate,True,True,True,pass_share_only,3259.0,3253.0,0.9981589444614912,1.0,True,3437.0,srs_return_a_annual,high,0.0517893511783532,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,larceny,feed_total_candidate,True,True,True,pass_share_only,18457.0,18440.0,0.9990789402394756,1.0,True,18372.0,srs_return_a_annual,high,0.0046266057043326,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,motor_vehicle_theft,feed_total_candidate,True,True,True,pass_share_only,5013.0,5008.0,0.9990025932575304,1.0,True,5121.0,srs_return_a_annual,high,0.0210896309314587,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,murder,share_only,True,False,True,pass_share_only,47.0,47.0,1.0,1.0,True,74.0,srs_return_a_annual,high,0.3648648648648648,False,True,official_control,admit_share_only,unreconciled_keep_share_only,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,rape,rejected,False,False,False,reject,0.0,0.0,,,False,551.0,srs_return_a_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fort_worth_tx,"Fort Worth, Texas",48:municipal:place:4827000,robbery,share_only,True,False,True,pass_share_only,624.0,624.0,1.0,1.0,True,724.0,srs_return_a_annual,high,0.1381215469613259,False,True,official_control,admit_share_only,unreconciled_keep_share_only,City of Fort Worth Open Data - CFW Police Crime Data Points,https://data.fortworthtexas.gov/datasets/cfw-police-crime-data-points,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,aggravated_assault,rejected,False,False,False,reject,0.0,0.0,,,False,2827.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,burglary,rejected,False,False,False,reject,0.0,0.0,,,False,2166.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,larceny,rejected,False,False,False,reject,0.0,0.0,,,False,12050.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,motor_vehicle_theft,rejected,False,False,False,reject,0.0,0.0,,,False,3669.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,murder,rejected,False,False,False,reject,0.0,0.0,,,False,32.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,rape,rejected,False,False,False,reject,0.0,0.0,,,False,244.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
fresno_ca,"Fresno, California",06:municipal:place:0627000,robbery,rejected,False,False,False,reject,0.0,0.0,,,False,918.0,cius_publication_annual,high,,False,False,official_control,reject_share,source_error_reject,Fresno Police Department Public Crime Map - Public Crime Data,https://cityoffresno.maps.arcgis.com/apps/webappviewer/index.html?id=591d11293e7f48698b015d0a36e75689,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,aggravated_assault,share_only,True,False,True,pass_share_only,4767.0,4753.0,0.9970631424375918,1.0,True,5885.0,nibrs_srs_equivalent_annual,high,0.1899745114698385,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,burglary,share_only,True,False,True,pass_share_only,4086.0,4075.0,0.9973078805677924,1.0,True,4626.0,nibrs_srs_equivalent_annual,high,0.1167315175097276,False,True,official_control,admit_share_only,unreconciled_keep_share_only,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,larceny,feed_total_candidate,True,True,True,pass_share_only,17844.0,17689.0,0.9913136068146156,1.0,True,18646.0,nibrs_srs_equivalent_annual,high,0.0430119060388287,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,motor_vehicle_theft,feed_total_candidate,True,True,True,pass_share_only,6193.0,6158.0,0.9943484579363798,1.0,True,6727.0,nibrs_srs_equivalent_annual,high,0.0793815965512115,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,murder,feed_total_candidate,True,True,True,pass_share_only,166.0,166.0,1.0,1.0,True,178.0,nibrs_srs_equivalent_annual,high,0.0674157303370786,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,rape,rejected,False,False,False,reject,0.0,0.0,,,False,527.0,nibrs_srs_equivalent_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
indianapolis_in,"Indianapolis, Indiana",18:municipal:place:1836003,robbery,feed_total_candidate,True,True,True,pass_share_only,1259.0,1253.0,0.9952343129467832,1.0,True,1280.0,nibrs_srs_equivalent_annual,high,0.01640625,True,True,feed_total_candidate,admit_share_only,reconciled_within_strict_10pct,Indianapolis Metropolitan Police Department IMPD_Public_Data Incidents_Public,https://www.arcgis.com/home/item.html?id=0390f89c33c04556b7eb353dd31486e3,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
miami_fl,"Miami, Florida",12:municipal:place:1245000,aggravated_assault,rejected,False,False,False,reject,0.0,0.0,,,False,1605.0,srs_return_a_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,City of Miami Police Crimes (Public),https://www.arcgis.com/home/item.html?id=13101a983a9a456f8bc93d0c78eac888,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
miami_fl,"Miami, Florida",12:municipal:place:1245000,burglary,rejected,False,False,False,reject,0.0,0.0,,,False,1356.0,srs_return_a_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,City of Miami Police Crimes (Public),https://www.arcgis.com/home/item.html?id=13101a983a9a456f8bc93d0c78eac888,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
miami_fl,"Miami, Florida",12:municipal:place:1245000,larceny,rejected,False,False,False,reject,0.0,0.0,,,False,10573.0,srs_return_a_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,City of Miami Police Crimes (Public),https://www.arcgis.com/home/item.html?id=13101a983a9a456f8bc93d0c78eac888,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
miami_fl,"Miami, Florida",12:municipal:place:1245000,motor_vehicle_theft,rejected,False,False,False,reject,0.0,0.0,,,False,1890.0,srs_return_a_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,City of Miami Police Crimes (Public),https://www.arcgis.com/home/item.html?id=13101a983a9a456f8bc93d0c78eac888,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
miami_fl,"Miami, Florida",12:municipal:place:1245000,murder,rejected,False,False,False,reject,0.0,0.0,,,False,28.0,srs_return_a_annual,high,1.0,False,False,official_control,reject_share,unreconciled_keep_share_only,City of Miami Police Crimes (Public),https://www.arcgis.com/home/item.html?id=13101a983a9a456f8bc93d0c78eac888,runner_verbatim,batch A 2026-06-18 admission file carried over verbatim
