share_dispersion_version,offense,stratum,target_log_sd,n_cells,measured_tvd,median_n_bg,pooled_fallback,source
uncertainty_share_dispersion_v1,motor_vehicle_theft,small,0.6024764728834027,9,0.6156202617500763,26.0,False,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,murder,core,0.7441561516458604,9,0.4801431352851059,440.0,False,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,murder,suburban,0.7566576839148123,0,0.5343480354960802,69.0,True,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,murder,small,0.7566576839148123,0,,,True,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,rape,core,0.7474758428175083,8,0.39107250550994244,709.5,False,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,rape,suburban,0.7981342215693052,2,0.3593236425875549,71.0,True,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,rape,small,0.7566576839148123,0,,,True,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,robbery,core,0.9471096321202557,18,0.7349843741544182,624.0,False,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,robbery,suburban,1.0366159518124825,13,0.49051121984380586,63.0,False,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
uncertainty_share_dispersion_v1,robbery,small,0.7501655337589174,6,0.32518407764129154,26.0,False,scripts/diagnostics/uncertainty_calibration.py; out-of-fold nested three-expert mixture on benchmark_registry_v1. target_log_sd is the median over cells of the excess-of-Poisson log-share residual sd; measured_tvd is recorded as a diagnostic and is NOT the fitting target
