ori,state_fips,block_group_geoid,weight_share,geometry_source_type,geometry_source_ref,footprint_note
CA0071800,06,060133131021,0.0125627263351910,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133131042,0.0089570722161035,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133131053,0.0188062647752904,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133132031,0.0053270877196345,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133132051,0.0427705354954854,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133132061,0.0226286667984939,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133141022,0.0026929381668799,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133141023,0.0021501579771875,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133141051,0.0023165051235447,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133141061,0.0001100260148551,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133141062,0.0026117799991758,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133150002,0.0011509042666568,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133240031,0.0000837328416187,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133240032,0.0102323311174069,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133280001,0.0019722316953441,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133290001,0.0028578217495143,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133290003,0.0028372821238401,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133290004,0.0041433532561938,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133300001,0.0130671119651144,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133300002,0.0089398779018988,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133300004,0.0151909356100227,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133310003,0.0025671374024548,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133310006,0.0037794409100352,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133350003,0.0164029956427323,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133361013,0.0064127932857736,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133371002,0.0033732355212464,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133372011,0.0110781016997982,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133372012,0.0167535229731204,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133372021,0.0028221131342019,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133372022,0.0093391808218729,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133372023,0.0010483908078971,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133381022,0.0151141115672371,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133382011,0.0156413985172244,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133382031,0.0001969937191551,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133382032,0.0084450383464522,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133382034,0.0035957989904227,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133382035,0.0186501857840519,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133382044,0.0007079460711473,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133390031,0.0071105354125465,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
CA0071800,06,060133390041,0.0168505442408881,official_gtfs_plus_official_kmz_geometry,"BART official GTFS permalink plus official stations-tracks-entrances KMZ from the BART developer/geospatial pages; inherit the validated CA0012100 system-property footprint (20 m track buffer, 45 m station-complex buffer, 75 m unmatched-station buffers in EPSG:5070), then keep only Contra Costa County block groups and renormalize shares to the county slice.",Contra Costa-clipped subset of the official BART system-property footprint used for CA0012100: retain only 2020 California TIGER block groups with GEOID prefix 06013 and renormalize their official-footprint area shares to sum to 1.0 for CA0071800.
