ori,state_fips,block_group_geoid,weight_share,geometry_source_type,geometry_source_ref,footprint_note
GA0602400,13,131210106041,0.000609567436372,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210108011,0.004526942943835,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210108012,0.003002870446480,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210108013,0.004848533695634,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210113071,0.002999342686826,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210113073,0.001890349917333,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210113081,0.001209486357965,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210113103,0.004421627233479,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210123002,0.001766085886175,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131210123003,0.003194932918269,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
GA0602400,13,131219800001,0.117236445921516,official_arcgis_operational_layers_plus_official_county_parcels,https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Airfield/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Surface_Transportation/FeatureServer; https://services5.arcgis.com/62o2qANhRqripAuB/arcgis/rest/services/ATL_Buildings/FeatureServer; https://gis.claytoncountyga.gov/server/rest/services/TaxAssessor/Parcels/MapServer/0,"Union of official ATL Airfield polygon layers plus official ATL ParkingLot/Building/NonCOABuildings/FireStations surfaces, filled with City of Atlanta-owned Clayton parcels within 200 m of the official airport geometry, and supplemented by ATL RoadSegment/Bridges polygons clipped to a 120 m buffer around the parcel-backed official footprint; intersected with 2020 Georgia TIGER block groups using EPSG:5070 area shares."
