ori,state_fips,block_group_geoid,weight_share,geometry_source_type,geometry_source_ref,footprint_note
CA0371500,06,060730109001,0.009142094871052,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730102011,0.007271376073230,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730110001,0.006568680427052,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730071003,0.006358396466998,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730054023,0.006218421623468,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730216002,0.005679475210354,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730054031,0.005268734691741,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730219002,0.003677655161366,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730058021,0.003464734821495,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730113001,0.003326923176201,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730106011,0.002302817449579,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730111001,0.001534733388685,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730061002,0.001419701777803,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730214022,0.001280332442609,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730214021,0.000814276455622,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730105011,0.000803648934195,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730071001,0.000596526678096,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730218001,0.000486406362887,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730105024,0.000475020834269,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730102013,0.000258103516708,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730214013,0.000224163493521,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730054032,0.000168801239560,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730214011,0.000125283578134,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730099011,0.000087281796553,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730105021,0.000063469764528,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730065003,0.000061277366496,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730059002,0.000044744792897,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730063001,0.000028357761788,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
CA0371500,06,060730054022,0.000025548305144,official_arcgis_feature_layer,https://services2.arcgis.com/kvy1JT30Izby5wgm/arcgis/rest/services/Port_Administrative_Boundary/FeatureServer/0,Official Port Administrative Boundary ArcGIS layer (1 Port of San Diego feature) intersected with 2020 California TIGER block groups using EPSG:5070 area shares; Port Property Boundaries used only for supplemental land-edge QA.
